DateTime,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
2024-12-12 19:00:00,8339,6377,1365,746,1468,1860,886,0,49
2024-12-12 20:00:00,8089,6019,1365,494,1437,1842,828,0,49
2024-12-12 21:00:00,7666,5903,1369,441,1451,1779,814,0,48
2024-12-12 22:00:00,7088,5641,1366,282,1392,1743,809,0,47
2024-12-12 23:00:00,6635,5435,1362,223,1262,1736,806,0,45
2024-12-13 00:00:00,6310,5476,1368,237,1246,1756,823,0,43
2024-12-13 01:00:00,6110,5390,1365,280,1169,1742,790,0,45
2024-12-13 02:00:00,6022,5414,1379,322,1154,1711,804,0,44
2024-12-13 03:00:00,6054,5413,1382,305,1151,1724,805,0,45
2024-12-13 04:00:00,6083,5601,1385,359,1200,1804,803,0,44
2024-12-13 05:00:00,6303,5737,1379,447,1250,1806,801,0,46
2024-12-13 06:00:00,6679,5679,1381,514,1185,1742,804,0,46
2024-12-13 07:00:00,7648,5988,1382,602,1334,1811,809,0,47
2024-12-13 08:00:00,8314,6275,1379,730,1355,1879,809,43,50
2024-12-13 09:00:00,8307,6577,1372,786,1471,1889,809,177,50
2024-12-13 10:00:00,8044,6958,1330,1106,1542,1850,783,288,50
2024-12-13 11:00:00,7792,7073,1343,1389,1374,1793,749,369,50
2024-12-13 12:00:00,7776,7284,1327,1470,1378,1847,826,378,47
2024-12-13 13:00:00,7772,7067,1327,1528,1307,1724,797,326,49
2024-12-13 14:00:00,7807,6929,1343,1360,1287,1796,828,251,49
2024-12-13 15:00:00,7948,6519,1320,1071,1338,1797,814,112,51
2024-12-13 16:00:00,8386,6242,1370,786,1394,1824,804,8,50
2024-12-13 17:00:00,8553,5993,1369,552,1422,1796,800,0,50
2024-12-13 18:00:00,8541,5944,1371,335,1481,1881,799,0,49
2024-12-13 19:00:00,8339,5827,1369,78,1563,1935,803,0,50
2024-12-13 20:00:00,8118,5663,1370,-4,1586,1874,789,0,49
2024-12-13 21:00:00,7736,5501,1367,-13,1483,1839,774,0,48
2024-12-13 22:00:00,7271,5511,1374,21,1423,1837,793,0,47
2024-12-13 23:00:00,6789,5276,1370,25,1312,1726,793,0,47
2024-12-14 00:00:00,6394,5234,1376,39,1253,1718,801,0,45
2024-12-14 01:00:00,6163,5165,1375,39,1181,1714,806,0,45
